Node	MeanAbsOutCoh	MeanAbsInCoh	NodeLevel	DiagCohval	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component	Uniprot_ID_clean	GO_terms	Is_TF_GO	Is_SignalingReceptor_GO	Is_HistKinase_GO	Is_SignallingTransducer_GO
malS		0.766177922762948	Output		b3571	948088	P25718	JW3543	&alpha;-amylase	M37.20	P25718	['GO:0004556', 'GO:0005509']	False	False	False	False
malP		0.7481997639841624	Output		b3417	947922	P00490	JW5689	maltodextrin phosphorylase monomer	M37.20	P00490	['GO:0008184', 'GO:0031220', 'GO:0042803', 'GO:0030170']	False	False	False	False
malQ		0.8120178478612541	Output		b3416	947923	P15977	JW3379,malA	amylomaltase/amylomaltase/amylomaltase	M37.20	P15977	['GO:0004134']	False	False	False	False
malM		0.6753762331377718	Output		b4037	948547	P03841	JW3997,molA	maltose regulon periplasmic protein	M37.20	P03841	[]	False	False	False	False
malK		0.6753762331377718	Output		b4035	948537	P68187	JW3995	maltose ABC transporter - ATP binding subunit	M37.20	P68187	['GO:0015423', 'GO:0005524', 'GO:0016887', 'GO:0140297']	False	False	False	False
malI	0.3678794411714786	0.80756393550158	Middle	-0.3678794411714786	b1620	947104	P18811	JW1612	MalI DNA-binding transcriptional repressor	M39	P18811	['GO:0003700', 'GO:0001217', 'GO:0000976']	True	False	False	False
malX		0.8601553213989239	Output		b1621	946009	P19642	JW1613	MalX PTS permease	M39	P19642	['GO:0055056', 'GO:0016301', 'GO:0005363', 'GO:0008982', 'GO:0090564']	False	False	False	False
malY		0.8601553213989239	Output		b1622	945937	P23256	JW1614	bifunctional &beta;-cystathionase, PLP-dependent and regulator of maltose regulon	M39	P23256	['GO:0047804', 'GO:0140297', 'GO:0080146', 'GO:0042803', 'GO:0030170']	False	False	False	False
b4438	0.8147872157666937	0.8743902836303867	Middle	-0.9693641799416052	b4438			cyaR		M37.29		[]	False	False	False	False
yobF		0.6105880142195893	Output		b1824	946338	P64508	JW1813	small protein involved in stress responses	M37.29	P64508	[]	False	False	False	False
yqaE		0.8895149859221193	Output		b2666	947138	P0AE42	JW2641	predicted membrane protein	M37.29	P0AE42	[]	False	False	False	False
nadE		0.6105880142195893	Output		b1740	946946	P18843	efg,JW1729,ntrL	NadE	M37.29	P18843	['GO:0005524', 'GO:0004359', 'GO:0000287', 'GO:0003952', 'GO:0008795', 'GO:0042803']	False	False	False	False
glaR	1.0		Input							M37.30		[]	False	False	False	False
b4433	1.0	0.8676637683580367	Middle		b4433			sdsR		M53		[]	False	False	False	False
tolC		0.7498965350987608	Output		b3035	947521	P02930	mtcB,weeA,refI,toc,mukA,colE1-i,JW5503	TolC monomer	M53	P02930	['GO:0015125', 'GO:0015562', 'GO:0042931', 'GO:0042802', 'GO:0005216', 'GO:0015288']	False	False	False	False
yhcB		0.8884060343911131	Output		b3233	947815	P0ADW3	JW5539	conserved protein	M53	P0ADW3	[]	False	False	False	False
csgDEFG		0.5965011778885282	Output							Intermodular		[]	False	False	False	False
dgcC		0.8047058633093765	Output							M37.1		[]	False	False	False	False
yhbS		0.787131305954296	Output		b3156	947670	P63417	JW3125	predicted acyltransferase with acyl-CoA N-acyltransferase domain	M37.1	P63417	['GO:0016747']	False	False	False	False
yccT		0.787131305954296	Output		b0964	945577	P0A8X4	JW0947	conserved protein	M37.1	P0A8X4	[]	False	False	False	False
yccJ		0.8047058633093765	Output		b1003	948930	P0AB14	JW0988	predicted protein	M37.1	P0AB14	[]	False	False	False	False
nlpA		0.787131305954296	Output		b3661	948175	P04846	JW3635	lipoprotein-28	M37.1	P04846	[]	False	False	False	False
ubiT		0.787131305954296	Output							M37.1		[]	False	False	False	False
iraP		0.7919753110664779	Output		b0382	947709	P0AAN9	yaiB,JW0373	anti-adaptor protein for &sigma;<sup>S</sup> stabilization	M37.1	P0AAN9	['GO:0043856']	True	False	False	False
wrbA		0.8047058633093765	Output		b1004	947263	P0A8G6	JW0989	NAD(P)H:quinone oxidoreductase	M37.1	P0A8G6	['GO:0050660', 'GO:0010181', 'GO:0042802', 'GO:0051287', 'GO:0003955', 'GO:0050136', 'GO:0050661', 'GO:0008753']	False	False	False	False
csgC		0.829598151462572	Output		b1043	945623	P52107	JW1026	putative curli production protein	M37.1	P52107	[]	False	False	False	False
csgB		0.829598151462572	Output		b1041	947391	P0ABK7	JW1024	curlin, minor subunit	M37.1	P0ABK7	['GO:0042802']	False	False	False	False
mntR	1.0		Input		b0817	945437	P0A9F1	ybiQ,JW0801	MntR	M37.48	P0A9F1	['GO:0003677', 'GO:0003700', 'GO:0030145', 'GO:0046983']	True	False	False	False
ilvY	0.3678794411714786	0.7561037897740026	Middle	-0.3678794411714786	b3773	948284	P05827	JW3746	IlvY DNA-binding transcriptional dual regulator	M5	P05827	['GO:0003700', 'GO:0000976']	True	False	False	False
ilvC		0.8275528368247943	Output		b3774	948286	P05793	JW3747		M5	P05793	['GO:0008677', 'GO:0042802', 'GO:0004455', 'GO:0000287', 'GO:0050661']	False	False	False	False
alpA	0.46782122201638293		Input		b2624	946758	P33997	alp,JW2604	AlpA DNA-binding transcriptional activator; CP4-57 prophage	M56	P33997	['GO:0003677']	False	False	False	False
phoB	0.45952596139834473	1.0	Middle	1.0	b0399	945046	P0AFJ5	JW0389	PhoB transcriptional dual regulator	Global regulator	P0AFJ5	['GO:0001108', 'GO:0042802', 'GO:0000156', 'GO:0000976']	False	False	False	True
phoR		1.0	Output		b0400	945044	P08400	JW0390,nmpB	PhoR	M56	P08400	['GO:0005524', 'GO:0004721', 'GO:0000155']	False	False	False	False
allR	1.0		Input		b0506	945333	P0ACN4	JW0494,ybbU,glxA3	AllR DNA-binding transcriptional repressor	M35	P0ACN4	['GO:0003677', 'GO:0003700', 'GO:0042802']	True	False	False	False
allB		0.8615350159788918	Output		b0512	945134	P77671	ybbX,JW0500,glxB3	allantoinase monomer	M35	P77671	['GO:0004038', 'GO:0050897', 'GO:0008270']	False	False	False	False
allA		1.0	Output		b0505	945141	P77731	ybbT,JW0493,glxA2	ureidoglycolate lyase	M35	P77731	['GO:0004848', 'GO:0050385']	False	False	False	False
glxK		1.0	Output		b0514	945129	P77364	JW0502,ybbZ,glxB5	glycerate kinase II	M35	P77364	['GO:0005524', 'GO:0043798', 'GO:0008887']	False	False	False	False
hyi		1.0	Output		b0508	946186	P30147	ybbG,JW0496,gip		M35	P30147	['GO:0008903', 'GO:0042803']	False	False	False	False
gcl		1.0	Output		b0507	945394	P0AEP7	JW0495	glyoxylate carboligase	M35	P0AEP7	['GO:0071949', 'GO:0050660', 'GO:0042802', 'GO:0000287', 'GO:0009028', 'GO:0030976']	False	False	False	False
glxR		1.0	Output		b0509	945146	P77161	ybbQ,glxB1,JW0497	tartronate semialdehyde reductase 2	M35	P77161	['GO:0008679', 'GO:0051287', 'GO:0050661']	False	False	False	False
allS		1.0	Output		b0504	945139	P0ACR0	JW0492,glxA1,ybbS	AllS transcriptional activator	M35	P0ACR0	['GO:0003700', 'GO:0043565']	True	False	False	False
ybbY		1.0	Output		b0513	945131	P77328	glxB4,JW0501	predicted uracil/xanthine transporter	M35	P77328	['GO:0042907']	False	False	False	False
ybbW		1.0	Output		b0511	945138	P75712	JW0499,glxB2	YbbW NCS1 Transporter	M35	P75712	['GO:0015205', 'GO:0015293']	False	False	False	False
lsrR	0.36787944117147864	0.8353054952282789	Middle	-0.3678794411714786	b1512	946070	P76141	JW1505,ydeW	LsrR	M12	P76141	['GO:0030246', 'GO:0000987', 'GO:0042802']	False	False	False	False
lsrA		0.8353054952282789	Output		b1513	945680	P77257	ydeX,JW1506,ego	AI-2 ABC transporter - ATP binding subunit	M12	P77257	['GO:0005524', 'GO:0016887']	False	False	False	False
lsrC		0.8353054952282789	Output		b1514	946105	P77672	ydeY,JW1507	Autoinducer-2 ABC transporter - membrane subunit	M12	P77672	['GO:0022857']	False	False	False	False
lsrB		0.8353054952282789	Output		b1516	945418	P76142	yneA,JW1509	Autoinducer-2 ABC transporter - periplasmic binding protein	M12	P76142	[]	False	False	False	False
lsrD		0.8353054952282789	Output		b1515	946264	P0AFS1	ydeZ,JW1508	Autoinducer-2 ABC transporter - membrane subunit	M12	P0AFS1	['GO:0022857']	False	False	False	False
lsrG		0.8353054952282789	Output		b1518	946073	P64461	yneC,JW1511	Autoinducer 2-degrading protein	M12	P64461	['GO:0002952', 'GO:0016853', 'GO:0016491']	False	False	False	False
lsrF		0.8353054952282789	Output		b1517	946071	P76143	JW1510,yneB	predicted class I aldolase	M12	P76143	['GO:0016747', 'GO:0004332']	False	False	False	False
lsrK		0.8353054952282789	Output		b1511	946069	P77432	ydeV,JW1504	autoinducer-2 kinase	M12	P77432	['GO:0071518']	False	False	False	False
tam		0.7850732774409265	Output		b1519	946074	P76145	JW1512,yneD	<i>trans</i>-aconitate 2-methyltransferase	M12	P76145	['GO:0030798']	False	False	False	False
rbsR	0.36787944117147864	0.8429119591988715	Middle	-0.3678794411714786	b3753	948266	P0ACQ0	JW3732	RbsR DNA-binding transcriptional dual regulator	M37.35	P0ACQ0	['GO:0000987', 'GO:0001216', 'GO:0003700', 'GO:0048029', 'GO:0000976']	True	False	False	False
rbsK		0.8429119591988715	Output		b3752	948260	P0A9J6	JW3731	ribokinase	M37.35	P0A9J6	['GO:0005524', 'GO:0046872', 'GO:0042803', 'GO:0004747']	False	False	False	False
purH		0.7869546977980642	Output		b4006	948503	P15639	JW3970	AICAR transformylase/IMP cyclohydrolase	Intermodular	P15639	['GO:0003937', 'GO:0004643']	False	False	False	False
rbsA		0.8429119591988715	Output		b3749	948264	P04983	JW3728	ribose ABC transporter - putative ATP binding subunit	M37.35	P04983	['GO:0015611', 'GO:0015407', 'GO:0005524', 'GO:0016887', 'GO:0015591']	False	False	False	False
rbsC		0.8429119591988715	Output		b3750	948262	P0AGI1	JW3729	ribose ABC transporter - membrane subunit	M37.35	P0AGI1	['GO:0015591']	False	False	False	False
rbsB		0.2937258999273287	Output		b3751	948261	P02925	rbsP,JW3730,prlB	ribose ABC transporter - putative periplasmic binding protein	Intermodular	P02925	['GO:0048029']	False	False	False	False
rbsD		0.8429119591988715	Output		b3748	948267	P04982	JW5857	ribose pyranase	M37.35	P04982	['GO:0062193', 'GO:0042802', 'GO:0016872', 'GO:0016866', 'GO:0048029']	False	False	False	False
add		0.860365332662988	Output		b1623	945851	P22333	JW1615	adenosine deaminase	M37.35	P22333	['GO:0046936', 'GO:0004000', 'GO:0008270']	False	False	False	False
purD		0.7869546977980642	Output		b4005	948504	P15640	JW3969	phosphoribosylamine-glycine ligase	Intermodular	P15640	['GO:0005524', 'GO:0016887', 'GO:0046872', 'GO:0004637']	False	False	False	False
cpxQ	1.0	0.8600623870421138	Middle							M37.37		[]	False	False	False	False
cpxR	0.862547478610231	1.0	Middle	1.0	b3912	948404	P0AE88	JW3883,yiiA	CpxR transcriptional dual regulator	Global regulator	P0AE88	['GO:0003700', 'GO:0000156', 'GO:0000976']	True	False	False	True
efeU		0.858498584665174	Output		b4490	948956		JW5141/JW1002,ycdN		Basal machinery		[]	False	False	False	False
aroG		0.4596653322537047	Output		b0754	945605	P0AB91	JW0737	AroG	M37.19	P0AB91	['GO:0003849', 'GO:0042802']	False	False	False	False
kbp		1.0	Output							Basal machinery		[]	False	False	False	False
ppiD		0.8846414182244273	Output		b0441	946056	P0ADY1	JW0431,ybaU	periplasmic folding chaperone	Basal machinery	P0ADY1	['GO:0042802', 'GO:0003755']	False	False	False	False
degP		0.7436643798498611	Output		b0161	947139	P0C0V0	htrA,ptd,JW0157	DegP	Basal machinery	P0C0V0	['GO:0042802', 'GO:0008233', 'GO:0004252', 'GO:0008236']	False	False	False	False
cheW		1.0	Output		b1887	946400	P0A964	JW1876	CheW	Basal machinery	P0A964	['GO:0019904']	False	False	False	False
motB		1.0	Output		b1889	946402	P0AF06	JW1878	MotB protein, enables flagellar motor rotation, linking torque machinery to cell wall	Basal machinery	P0AF06	['GO:0015252']	False	False	False	False
motR		1.0	Output							Basal machinery		[]	False	False	False	False
yccA		0.8600623870421138	Output		b0970	946016	P0AAC6	JW0953	putative carrier/transport protein; substrate or modulator of FtsH-mediated proteolysis	Basal machinery	P0AAC6	['GO:0005262']	False	False	False	False
yaiW		0.8653284246069493	Output		b0378	945038	P77562	JW0369	surface exposed outer membrane lipoprotein	Basal machinery	P77562	[]	False	False	False	False
cheA		1.0	Output		b1888	946401	P07363	JW1877	CheA(S)	Basal machinery	P07363	['GO:0005524', 'GO:0000155', 'GO:0004673']	False	False	False	False
dsbA		0.8600623870421138	Output		b3860	948353	P0AEG4	JW3832,dsf,ppfA	protein disulfide oxidoreductase - DsbA<sub>reduced</sub>	Basal machinery	P0AEG4	['GO:0003756', 'GO:0015035']	False	False	False	False
tsr		0.8741739613947813	Output		b4355	948884	P02942	JW4318,cheD		M37.1	P02942	['GO:0042802', 'GO:0004888']	False	True	False	True
motA		1.0	Output		b1890	947564	P09348	flaJ,JW1879	MotA protein, proton conductor component of motor; no effect on switching	Basal machinery	P09348	['GO:0015252']	False	False	False	False
mzrA		0.8799454405741713	Output		b3096	947619	P42615	ecfM,JW3067,yqjB	MzrA	Basal machinery	P42615	['GO:0019901']	False	False	False	False
cpxP		0.8600623870421138	Output		b4484	2847688	P0AE85	JW5558,yiiO	regulator of the Cpx response and possible chaperone involved in resistance to extracytoplasmic stress	Basal machinery	P0AE85	['GO:0042802', 'GO:0051082']	False	False	False	False
yebE		0.8600623870421138	Output		b1846	946355	P33218	JW1835	conserved inner membrane protein	Basal machinery	P33218	[]	False	False	False	False
cpxA		1.0	Output		b3911	948405	P0AE82	ssd,ecfB,eup,JW3882	CpxA sensory histidine kinase	Basal machinery	P0AE82	['GO:0005524', 'GO:0042802', 'GO:0004721', 'GO:0000155']	False	False	False	False
sbmA		0.8653284246069493	Output		b0377	946884	P0AFY6	JW0368		Basal machinery	P0AFY6	['GO:0005524', 'GO:0015638', 'GO:1904680', 'GO:0042803', 'GO:0015291']	False	False	False	False
slt		1.0	Output		b4392	948908	P0AGC3	sltY,JW4355	soluble lytic murein transglycosylase	Basal machinery	P0AGC3	['GO:0004553', 'GO:0008932', 'GO:0008933']	False	False	False	False
yqjA		0.8799454405741713	Output		b3095	947643	P0AA63	JW3066	membrane transport protein; required for proton-motive force (PMF) dependent drug efflux	Basal machinery	P0AA63	['GO:0022857']	False	False	False	False
ycfS		0.8600623870421138	Output		b1113		P75954	JW5820,ldtC	L,D-transpeptidase YcfS	Basal machinery	P75954	['GO:0016757', 'GO:0071972']	False	False	False	False
rdoA		0.8600623870421138	Output		b3859		P0C0K3	JW3831,srkA,yihE	serine/threonine protein kinase	Basal machinery	P0C0K3	['GO:0005524', 'GO:0000287', 'GO:0106310', 'GO:0004674']	False	False	False	False
ycbB		1.0	Output		b0925		P22525	JW0908,ldtD	L,D-transpeptidase YcbB	Basal machinery	P22525	['GO:0004180', 'GO:0016807', 'GO:0016757', 'GO:0071972']	False	False	False	False
ftnB		0.8799454405741713	Output		b1902	946407	P0A9A2	yecI,JW1890	predicted ferritin-like protein	Basal machinery	P0A9A2	['GO:0008199', 'GO:0008198', 'GO:0004322']	False	False	False	False
ung		1.0	Output		b2580	947067	P12295	JW2564	uracil-DNA glycosylase	Basal machinery	P12295	['GO:0004844']	False	False	False	False
frlR	0.3678794411714786	0.8429119591988715	Middle	-0.3678794411714786	b3375	947885	P45544	JW5698,yhfR	predicted DNA-binding transcriptional regulator	M43	P45544	['GO:0003677', 'GO:0003700']	True	False	False	False
frlA		0.08472025224710436	Output		b3370	947878	P45539	JW3333,yhfM	fructoselysine / psicoselysine transporter	M43	P45539	['GO:0015179']	False	False	False	False
frlB		0.08472025224710436	Output		b3371	947875	P0AC00	JW5700,yhfN	fructoselysine 6-phosphate deglycase monomer	M43	P0AC00	['GO:0097367', 'GO:0004360', 'GO:0016836', 'GO:0016787', 'GO:0042802']	False	False	False	False
frlC		0.08472025224710436	Output		b4474	2847758	P45541	yhfO,JW5699,yhfP	fructoselysine 3-epimerase	M43	P45541	['GO:0042802', 'GO:0046872', 'GO:0016857']	False	False	False	False
frlD		0.08472025224710436	Output		b3374	947886	P45543	JW3337,yhfQ	fructoselysine 6-kinase	M43	P45543	['GO:0005524', 'GO:0019200']	False	False	False	False
basR	0.8930590111262634		Input		b4113	948631	P30843	JW4074,pmrA	BasR transcriptional regulator	M37.1	P30843	['GO:0000156', 'GO:0000976']	False	False	False	True
yrbL		0.8823939331358883	Output		b3207	947910	P64610	JW3174	predicted protein	M37.1	P64610	[]	False	False	False	False
dgkA		1.0	Output		b4042	948543	P0ABN1	JW4002	DgkA	M37.1	P0ABN1	['GO:0005524', 'GO:0004143', 'GO:0042802', 'GO:0001727', 'GO:0046872']	False	False	False	False
pspF	0.36787944117147864	0.80756393550158	Middle	-0.3678794411714786	b1303	945683	P37344	ycjB,JW1296	PspF transcriptional dual regulator	M59	P37344	['GO:0005524', 'GO:0016887', 'GO:0000987', 'GO:0003677', 'GO:0001216', 'GO:0042802', 'GO:0043565']	True	False	False	False
gntR	1.0	0.8599615502513792	Middle		b3438	947946	P0ACP5	JW5946	GntR DNA-binding transcriptional repressor	M45	P0ACP5	['GO:0003700', 'GO:0000976']	True	False	False	False
gntK		0.8665826679576493	Output		b3437	947937	P46859	JW3400	GntK	M45	P46859	['GO:0005524', 'GO:0046316', 'GO:0042803']	False	False	False	False
edd		0.8368154890755319	Output		b1851	946362	P0ADF6	JW1840	phosphogluconate dehydratase	M45	P0ADF6	['GO:0051539', 'GO:0046872', 'GO:0004456']	False	False	False	False
gntU		0.8665826679576493	Output		b4476	2847760	P0AC96	JW5686	gluconate transporter GntU	M45	P0AC96	['GO:0005402', 'GO:0015128']	False	False	False	False
gntT		0.8665826679576493	Output		b3415	947924	P39835	usgA,JW5690,yhgC,gntM	gluconate transporter GntT	M45	P39835	['GO:0015128']	False	False	False	False
ascG	0.7129492156870173		Input		b2714	947305	P24242	JW5434	AscG DNA-binding transcriptional repressor	M37.16	P24242	['GO:0003700', 'GO:0043565', 'GO:0000976']	True	False	False	False
ascB		0.9035707668618038	Output		b2716	947460	P24240	JW2686	6-phospho-&beta;-glucosidase; cryptic	M37.16	P24240	['GO:0008706', 'GO:0008422']	False	False	False	False
ascF		0.8720500773088301	Output		b2715	947154	P24241	JW5435	AscF	Intermodular	P24241	['GO:0016301', 'GO:0008982', 'GO:0090589']	False	False	False	False
prpR	0.3678794411714786	0.8274985967783937	Middle	-0.3678794411714786	b0330	944987	P77743	JW0322,yahP	PrpR DNA-binding transcriptional dual regulator	M37.16	P77743	['GO:0005524', 'GO:0016887', 'GO:0000987', 'GO:0001216', 'GO:0003700', 'GO:0000156']	True	False	False	True
ybiT		1.0	Output		b0820	945440	P0A9U3	JW0804	putative ATP-binding component of a transport system	M37.16	P0A9U3	['GO:0005524', 'GO:0016887']	False	False	False	False
htpG		0.8587200519900744	Output		b0473	945099	P0A6Z3	JW0462	HtpG monomer	M37.16	P0A6Z3	['GO:0005524', 'GO:0016887', 'GO:0140662', 'GO:0042802', 'GO:0044183', 'GO:0042803', 'GO:0051087', 'GO:0051082']	False	False	False	False
glrR	0.8466366292273352		Input		b2554	947042	P0AFU4	yfhA,JW2538	GlrR DNA-binding transcriptional activator	M37.41	P0AFU4	['GO:0005524', 'GO:0016887', 'GO:0000987', 'GO:0001216', 'GO:0003700', 'GO:0000156']	True	False	False	True
galR	0.3678794411714786	0.7929429567580922	Middle	-0.3678794411714786	b2837	947314	P03024	JW2805	GalR DNA-binding transcriptional dual regulator	M37.18	P03024	['GO:0003677', 'GO:0003700', 'GO:0042802', 'GO:0000976']	True	False	False	False
galP		0.7929872154613918	Output		b2943	947434	P0AEP1	JW2910	galactose:H<sup>+</sup> symporter	Intermodular	P0AEP1	['GO:0015517', 'GO:0015293']	False	False	False	False
galS	0.3678794411714786	0.8150442347533521	Middle	-0.3678794411714786	b2151	949043	P25748	JW2138	GalS DNA-binding transcriptional dual regulator	M37.18	P25748	['GO:0003677', 'GO:0003700', 'GO:0000976']	True	False	False	False
yhaJ	1.0		Input		b3105	947621	P67660	JW3076	predicted DNA-binding transcriptional regulator LYSR-type	M47	P67660	['GO:0001216', 'GO:0000976']	True	False	False	False
bssS		0.8859086976736413	Output		b1060	946104	P0AB33	yceP,JW5152	regulator of biofilm formation	M47	P0AB33	[]	False	False	False	False
galT		0.41275991237984955	Output		b0758	945357	P09148	JW0741,galB	galactose-1-phosphate uridylyltransferase	Intermodular	P09148	['GO:0008198', 'GO:0004335', 'GO:0008108', 'GO:0008270']	False	False	False	False
seqA		0.8817743031697144	Output		b0687	945272	P0AFY8	JW0674	SeqA, negative modulator of initiation of replication	M37.1	P0AFY8	['GO:0003688', 'GO:0010385', 'GO:0044729', 'GO:0042802', 'GO:0042803']	False	False	False	False
pgm		0.8817743031697144	Output		b0688	945271	P36938	JW0675	phosphoglucomutase	M37.1	P36938	['GO:0000287', 'GO:0004614']	False	False	False	False
